# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
compiler.ArtifactManagerBridge.getArtifacts.ms,1789048813182000000,1789048873180000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1789048813182000000,1789048873180000000,0
workspaceModel.init.bridges.ms,1789048813182000000,1789048873180000000,0
workspaceModel.workspaceFileIndexData.init.ms,1789048813182000000,1789048873180000000,0
workspaceModel.updates.count,1789048813182000000,1789048873180000000,0
workspaceModel.collect.changes.ms,1789048813182000000,1789048873180000000,0
workspaceModel.workspaceFileIndexData.instances.count,1789048813182000000,1789048873180000000,0
workspaceModel.loading.from.cache.ms,1789048813182000000,1789048873180000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1789048813182000000,1789048873180000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1789048813182000000,1789048873180000000,0
workspaceModel.cachedValue.clear.ms,1789048813182000000,1789048873180000000,0
workspaceModel.cachedValueWithParameters.calculated.ms,1789048813182000000,1789048873180000000,0
workspaceModel.check.recursive.update.ms,1789048813182000000,1789048873180000000,0
workspaceModel.cachedValue.calculated.ms,1789048813182000000,1789048873180000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1789048813182000000,1789048873180000000,0
workspaceModel.cachedValue.from.cache.ms,1789048813182000000,1789048873180000000,0
workspaceModel.cachedValue.total.get.ms,1789048813182000000,1789048873180000000,0
workspaceModel.full.replace.project.model.ms,1789048813182000000,1789048873180000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1789048813182000000,1789048873180000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1789048813182000000,1789048873180000000,0
workspaceModel.update.unloaded.entities.ms,1789048813182000000,1789048873180000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1789048813182000000,1789048873180000000,0
workspaceModel.cachedValueWithParameters.from.cache.ms,1789048813182000000,1789048873180000000,0
workspaceModel.updates.precise.ms,1789048813182000000,1789048873180000000,0
workspaceModel.pre.handlers.ms,1789048813182000000,1789048873180000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1789048813182000000,1789048873180000000,0
workspaceModel.cachedValueWithParameters.clear.ms,1789048813182000000,1789048873180000000,0
workspaceModel.updates.ms,1789048813182000000,1789048873180000000,0
workspaceModel.initializing.ms,1789048813182000000,1789048873180000000,0
workspaceModel.replace.project.model.ms,1789048813182000000,1789048873180000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1789048813182000000,1789048873180000000,0
workspaceModel.loading.total.ms,1789048813182000000,1789048873180000000,0
workspaceModel.cachedValueWithParameters.total.get.ms,1789048813182000000,1789048873180000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1789048813182000000,1789048873180000000,0
workspaceModel.to.snapshot.ms,1789048813182000000,1789048873180000000,0
cacheStateStorage.get.duration,1789048813182000000,1789048873180000000,1
cacheStateStorage.get.counter,1789048813182000000,1789048873180000000,1
cacheStateStorage.set.duration,1789048813182000000,1789048873180000000,0
cacheStateStorage.set.counter,1789048813182000000,1789048873180000000,0
NonBlockingReadAction.finalizedExecutionsCount,1789048813182000000,1789048873180000000,13
